# 'water_0_45.h5', 'cement_0_45.h5', 'Asphalt_0_45.h5', 'Asphaltwet_0_45.h5', 'roadgravel_0_45.h5', 'grass_0_45.h5', 'Roughgravel_0_45.h5'
7.537142857142856656e+01,7.672222222222222854e+01,8.333962264150943611e+01,7.514018691588785259e+01,8.609433962264151319e+01,1.036981132075471663e+02,9.469811320754716633e+01
7.500952380952381304e+01,7.675925925925925242e+01,8.318867924528301216e+01,7.510280373831776046e+01,8.600000000000000000e+01,1.036415094339622698e+02,9.466037735849056389e+01
7.499047619047618696e+01,7.687037037037036669e+01,8.305660377358491075e+01,7.482242990654205528e+01,8.592452830188679513e+01,1.036226415094339615e+02,9.449056603773584584e+01
7.497142857142857508e+01,7.687037037037036669e+01,8.305660377358491075e+01,7.482242990654205528e+01,8.564150943396226978e+01,1.033584905660377302e+02,9.445283018867924341e+01
7.493333333333333712e+01,7.688888888888888573e+01,8.284905660377359027e+01,7.456074766355139616e+01,8.539622641509433265e+01,1.033773584905660385e+02,9.439622641509433265e+01
7.474285714285714732e+01,7.687037037037036669e+01,8.284905660377359027e+01,7.452336448598130403e+01,8.503773584905660243e+01,1.033773584905660385e+02,9.443396226415094930e+01
7.474285714285714732e+01,7.687037037037036669e+01,8.284905660377359027e+01,7.456074766355139616e+01,8.484905660377359027e+01,1.033584905660377302e+02,9.426415094339623124e+01
7.440000000000000568e+01,7.672222222222222854e+01,8.264150943396226978e+01,7.454205607476635009e+01,8.471698113207547465e+01,1.033396226415094361e+02,9.422641509433962881e+01
7.436190476190476772e+01,7.672222222222222854e+01,8.264150943396226978e+01,7.454205607476635009e+01,8.462264150943396146e+01,1.036981132075471663e+02,9.418867924528301216e+01
7.420952380952381588e+01,7.672222222222222854e+01,8.264150943396226978e+01,7.474766355140187102e+01,8.428301886792452535e+01,1.036603773584905639e+02,9.428301886792452535e+01
7.398095238095237391e+01,7.672222222222222854e+01,8.262264150943396146e+01,7.472897196261682495e+01,8.390566037735848681e+01,1.037169811320754746e+02,9.437735849056603854e+01
7.394285714285713595e+01,7.672222222222222854e+01,8.245283018867924341e+01,7.472897196261682495e+01,8.364150943396226978e+01,1.035471698113207566e+02,9.441509433962264097e+01
7.379047619047618412e+01,7.672222222222222854e+01,8.241509433962264097e+01,7.472897196261682495e+01,8.360377358490566735e+01,1.036415094339622698e+02,9.422641509433962881e+01
7.379047619047618412e+01,7.672222222222222854e+01,8.243396226415094930e+01,7.472897196261682495e+01,8.356603773584905070e+01,1.035094339622641542e+02,9.422641509433962881e+01
7.380952380952381020e+01,7.670370370370370949e+01,8.267924528301887221e+01,7.472897196261682495e+01,8.337735849056603854e+01,1.034716981132075517e+02,9.422641509433962881e+01
7.382857142857142208e+01,7.670370370370370949e+01,8.269811320754716633e+01,7.472897196261682495e+01,8.318867924528301216e+01,1.034716981132075517e+02,9.415094339622640973e+01
7.382857142857142208e+01,7.670370370370370949e+01,8.269811320754716633e+01,7.472897196261682495e+01,8.313207547169811562e+01,1.034716981132075517e+02,9.401886792452830832e+01
7.382857142857142208e+01,7.672222222222222854e+01,8.269811320754716633e+01,7.474766355140187102e+01,8.301886792452830832e+01,1.033962264150943327e+02,9.390566037735848681e+01
7.382857142857142208e+01,7.666666666666667140e+01,8.275471698113207708e+01,7.474766355140187102e+01,8.267924528301887221e+01,1.036603773584905639e+02,9.383018867924528195e+01
7.382857142857142208e+01,7.679629629629629051e+01,8.283018867924528195e+01,7.463551401869159463e+01,8.262264150943396146e+01,1.036603773584905639e+02,9.383018867924528195e+01
7.380952380952381020e+01,7.677777777777777146e+01,8.283018867924528195e+01,7.463551401869159463e+01,8.256603773584905070e+01,1.036792452830188722e+02,9.379245283018867951e+01
7.380952380952381020e+01,7.692592592592592382e+01,8.284905660377359027e+01,7.463551401869159463e+01,8.245283018867924341e+01,1.039245283018867951e+02,9.352830188679244827e+01
7.380952380952381020e+01,7.712962962962963331e+01,8.288679245283019270e+01,7.463551401869159463e+01,8.230188679245283367e+01,1.039245283018867951e+02,9.332075471698112779e+01
7.388571428571428612e+01,7.762962962962963331e+01,8.296226415094339757e+01,7.463551401869159463e+01,8.209433962264151319e+01,1.040566037735849108e+02,9.332075471698112779e+01
7.384761904761904816e+01,7.801851851851851904e+01,8.298113207547169168e+01,7.463551401869159463e+01,8.209433962264151319e+01,1.040566037735849108e+02,9.320754716981132049e+01
7.384761904761904816e+01,7.818518518518519045e+01,8.301886792452830832e+01,7.463551401869159463e+01,8.203773584905660243e+01,1.042830188679245254e+02,9.320754716981132049e+01
7.377142857142857224e+01,7.900000000000000000e+01,8.322641509433962881e+01,7.465420560747664069e+01,8.162264150943396146e+01,1.044150943396226410e+02,9.318867924528301216e+01
7.377142857142857224e+01,7.968518518518519045e+01,8.322641509433962881e+01,7.474766355140187102e+01,8.160377358490566735e+01,1.044150943396226410e+02,9.318867924528301216e+01
7.382857142857142208e+01,8.062962962962963331e+01,8.322641509433962881e+01,7.474766355140187102e+01,8.147169811320755173e+01,1.044905660377358458e+02,9.322641509433962881e+01
7.379047619047618412e+01,8.196296296296296191e+01,8.322641509433962881e+01,7.474766355140187102e+01,8.145283018867924341e+01,1.047547169811320771e+02,9.335849056603773022e+01
7.379047619047618412e+01,8.325925925925925242e+01,8.324528301886792292e+01,7.487850467289719347e+01,8.150943396226415416e+01,1.047547169811320771e+02,9.322641509433962881e+01
7.398095238095237391e+01,8.453703703703703809e+01,8.330188679245283367e+01,7.517757009345794472e+01,8.169811320754716633e+01,1.048867924528301927e+02,9.315094339622640973e+01
7.401904761904762609e+01,8.607407407407407618e+01,8.326415094339623124e+01,7.532710280373831324e+01,8.164150943396226978e+01,1.050566037735849108e+02,9.315094339622640973e+01
7.403809523809523796e+01,8.740740740740740478e+01,8.332075471698112779e+01,7.570093457943924875e+01,8.145283018867924341e+01,1.050943396226415132e+02,9.300000000000000000e+01
7.419047619047618980e+01,8.929629629629629051e+01,8.332075471698112779e+01,7.629906542056075125e+01,8.147169811320755173e+01,1.051320754716981156e+02,9.284905660377359027e+01
7.419047619047618980e+01,9.111111111111111427e+01,8.345283018867924341e+01,7.687850467289719347e+01,8.143396226415094930e+01,1.052452830188679229e+02,9.266037735849056389e+01
7.436190476190476772e+01,9.303703703703703809e+01,8.350943396226415416e+01,7.721495327102803685e+01,8.154716981132075659e+01,1.053773584905660385e+02,9.269811320754716633e+01
7.470476190476190936e+01,9.503703703703703809e+01,8.354716981132075659e+01,7.820560747663552092e+01,8.147169811320755173e+01,1.054339622641509493e+02,9.269811320754716633e+01
7.483809523809523512e+01,9.703703703703703809e+01,8.358490566037735903e+01,7.895327102803737773e+01,8.132075471698112779e+01,1.056792452830188722e+02,9.271698113207547465e+01
7.521904761904761472e+01,9.896296296296296191e+01,8.358490566037735903e+01,8.029906542056075125e+01,8.132075471698112779e+01,1.056981132075471663e+02,9.264150943396226978e+01
7.563809523809523228e+01,1.009629629629629619e+02,8.358490566037735903e+01,8.179439252336447908e+01,8.128301886792452535e+01,1.059056603773584868e+02,9.262264150943396146e+01
7.638095238095237960e+01,1.029814814814814810e+02,8.369811320754716633e+01,8.357009345794392630e+01,8.113207547169811562e+01,1.059056603773584868e+02,9.262264150943396146e+01
7.714285714285713880e+01,1.049814814814814810e+02,8.369811320754716633e+01,8.497196261682242380e+01,8.109433962264151319e+01,1.059622641509433976e+02,9.256603773584905070e+01
7.794285714285713595e+01,1.070925925925925952e+02,8.381132075471698784e+01,8.672897196261682495e+01,8.109433962264151319e+01,1.060943396226415132e+02,9.258490566037735903e+01
7.906666666666666288e+01,1.091111111111111143e+02,8.415094339622640973e+01,8.871028037383177889e+01,8.132075471698112779e+01,1.062641509433962312e+02,9.256603773584905070e+01
8.055238095238095752e+01,1.114814814814814810e+02,8.418867924528301216e+01,9.057943925233644222e+01,8.135849056603773022e+01,1.063962264150943327e+02,9.256603773584905070e+01
8.224761904761905384e+01,1.140740740740740762e+02,8.418867924528301216e+01,9.261682242990654856e+01,8.135849056603773022e+01,1.066037735849056673e+02,9.260377358490566735e+01
8.348571428571428044e+01,1.169074074074074048e+02,8.430188679245283367e+01,9.454205607476635009e+01,8.147169811320755173e+01,1.069433962264150892e+02,9.277358490566037119e+01
8.510476190476190084e+01,1.195925925925925952e+02,8.447169811320755173e+01,9.652336448598130403e+01,8.158490566037735903e+01,1.071132075471698073e+02,9.277358490566037119e+01
8.710476190476190084e+01,1.224814814814814810e+02,8.467924528301887221e+01,9.854205607476635009e+01,8.164150943396226978e+01,1.071886792452830122e+02,9.307547169811320487e+01
8.897142857142857508e+01,1.255000000000000000e+02,8.498113207547169168e+01,1.005420560747663501e+02,8.160377358490566735e+01,1.072075471698113205e+02,9.307547169811320487e+01
9.087619047619047308e+01,1.292037037037036953e+02,8.562264150943396146e+01,1.025420560747663501e+02,8.150943396226415416e+01,1.075094339622641542e+02,9.352830188679244827e+01
9.293333333333333712e+01,1.328148148148148096e+02,8.607547169811320487e+01,1.045233644859813040e+02,8.154716981132075659e+01,1.076226415094339615e+02,9.364150943396226978e+01
9.493333333333333712e+01,1.367407407407407334e+02,8.637735849056603854e+01,1.065233644859813040e+02,8.167924528301887221e+01,1.079622641509433976e+02,9.360377358490566735e+01
9.693333333333333712e+01,1.407407407407407334e+02,8.752830188679244827e+01,1.085233644859813040e+02,8.167924528301887221e+01,1.081509433962264097e+02,9.371698113207547465e+01
9.895238095238094900e+01,1.447222222222222285e+02,8.833962264150943611e+01,1.105981308411214883e+02,8.181132075471698784e+01,1.083207547169811278e+02,9.354716981132075659e+01
1.010857142857142890e+02,1.486111111111111143e+02,8.947169811320755173e+01,1.128411214953271013e+02,8.181132075471698784e+01,1.083207547169811278e+02,9.356603773584905070e+01
1.031238095238095269e+02,1.525370370370370381e+02,9.066037735849056389e+01,1.149906542056074699e+02,8.183018867924528195e+01,1.086226415094339615e+02,9.360377358490566735e+01
1.052190476190476147e+02,1.565000000000000000e+02,9.196226415094339757e+01,1.178130841121495394e+02,8.184905660377359027e+01,1.086603773584905639e+02,9.367924528301887221e+01
1.072571428571428527e+02,1.605740740740740762e+02,9.367924528301887221e+01,1.212897196261682211e+02,8.184905660377359027e+01,1.086603773584905639e+02,9.373584905660376876e+01
1.094285714285714306e+02,1.645925925925925810e+02,9.503773584905660243e+01,1.243177570093457973e+02,8.184905660377359027e+01,1.090754716981132049e+02,9.362264150943396146e+01
1.118857142857142861e+02,1.692962962962963047e+02,9.666037735849056389e+01,1.274953271028037420e+02,8.184905660377359027e+01,1.093773584905660385e+02,9.362264150943396146e+01
1.146476190476190453e+02,1.740370370370370381e+02,9.820754716981132049e+01,1.312336448598130971e+02,8.184905660377359027e+01,1.094528301886792434e+02,9.386792452830188438e+01
1.179619047619047620e+02,1.785555555555555429e+02,9.962264150943396146e+01,1.348037383177570234e+02,8.192452830188679513e+01,1.096037735849056673e+02,9.407547169811320487e+01
1.210476190476190510e+02,1.834444444444444571e+02,1.015283018867924483e+02,1.385794392523364422e+02,8.190566037735848681e+01,1.096037735849056673e+02,9.411320754716980730e+01
1.244000000000000057e+02,1.883888888888888857e+02,1.035283018867924483e+02,1.425794392523364422e+02,8.190566037735848681e+01,1.097547169811320771e+02,9.428301886792452535e+01
1.280000000000000000e+02,1.941666666666666572e+02,1.054528301886792434e+02,1.465794392523364422e+02,8.198113207547169168e+01,1.098490566037735903e+02,9.435849056603773022e+01
1.318285714285714221e+02,1.996481481481481524e+02,1.075660377358490507e+02,1.505794392523364422e+02,8.198113207547169168e+01,1.099622641509433976e+02,9.439622641509433265e+01
1.356380952380952465e+02,2.054629629629629619e+02,1.095471698113207566e+02,1.545233644859813182e+02,8.201886792452830832e+01,1.100000000000000000e+02,9.439622641509433265e+01
1.396571428571428442e+02,2.112037037037036953e+02,1.114905660377358458e+02,1.585046728971962580e+02,8.224528301886792292e+01,1.103207547169811278e+02,9.452830188679244827e+01
1.436571428571428442e+02,2.171666666666666572e+02,1.134716981132075517e+02,1.625046728971962580e+02,8.228301886792452535e+01,1.103207547169811278e+02,9.462264150943396146e+01
1.476952380952380963e+02,2.231111111111111143e+02,1.154528301886792434e+02,1.666915887850467186e+02,8.249056603773584584e+01,1.104150943396226410e+02,9.475471698113207708e+01
1.516761904761904702e+02,2.290185185185185048e+02,1.173773584905660385e+02,1.710467289719626081e+02,8.249056603773584584e+01,1.108490566037735903e+02,9.500000000000000000e+01
1.558666666666666742e+02,2.349259259259259238e+02,1.193018867924528337e+02,1.756261682242990787e+02,8.252830188679244827e+01,1.110188679245283083e+02,9.528301886792452535e+01
1.599809523809523739e+02,2.414074074074074190e+02,1.212452830188679229e+02,1.805607476635514104e+02,8.269811320754716633e+01,1.111320754716981156e+02,9.537735849056603854e+01
1.644000000000000057e+02,2.476111111111111143e+02,1.233584905660377302e+02,1.851214953271027923e+02,8.277358490566037119e+01,1.112641509433962312e+02,9.543396226415094930e+01
1.687619047619047592e+02,2.542222222222222285e+02,1.254528301886792434e+02,1.904859813084112261e+02,8.301886792452830832e+01,1.114150943396226410e+02,9.556603773584905070e+01
1.735047619047618923e+02,2.611296296296296191e+02,1.276603773584905639e+02,1.959626168224299079e+02,8.330188679245283367e+01,1.119622641509433976e+02,9.556603773584905070e+01
1.782285714285714278e+02,2.684074074074073906e+02,1.300188679245283083e+02,2.012710280373831893e+02,8.352830188679244827e+01,1.120000000000000000e+02,9.584905660377359027e+01
1.834095238095238187e+02,2.757222222222222285e+02,1.323207547169811278e+02,2.068971962616822395e+02,8.371698113207547465e+01,1.123018867924528337e+02,9.584905660377359027e+01
1.892761904761904646e+02,2.827592592592592382e+02,1.348113207547169736e+02,2.127102803738317789e+02,8.435849056603773022e+01,1.123018867924528337e+02,9.592452830188679513e+01
1.947619047619047592e+02,2.903888888888889142e+02,1.371320754716981014e+02,2.186168224299065344e+02,8.496226415094339757e+01,1.125849056603773590e+02,9.592452830188679513e+01
2.006095238095238074e+02,2.978518518518518476e+02,1.397735849056603854e+02,2.246168224299065344e+02,8.581132075471698784e+01,1.127924528301886795e+02,9.592452830188679513e+01
2.063428571428571558e+02,3.055740740740740762e+02,1.426603773584905639e+02,2.305981308411215025e+02,8.662264150943396146e+01,1.130377358490566024e+02,9.592452830188679513e+01
2.125523809523809575e+02,3.134814814814814667e+02,1.457169811320754604e+02,2.367289719626168107e+02,8.771698113207547465e+01,1.136226415094339615e+02,9.601886792452830832e+01
2.187238095238095354e+02,3.213148148148148380e+02,1.486415094339622556e+02,2.429158878504672998e+02,8.839622641509433265e+01,1.140000000000000000e+02,9.615094339622640973e+01
2.248190476190476090e+02,3.297592592592592382e+02,1.517547169811320771e+02,2.491588785046728844e+02,8.994339622641508925e+01,1.144716981132075517e+02,9.615094339622640973e+01
2.309142857142857110e+02,3.381296296296296191e+02,1.550566037735848965e+02,2.554392523364485896e+02,9.132075471698112779e+01,1.145283018867924483e+02,9.616981132075471805e+01
2.374285714285714164e+02,3.467037037037036953e+02,1.589622641509433834e+02,2.622616822429906733e+02,9.284905660377359027e+01,1.146603773584905639e+02,9.632075471698112779e+01
2.442095238095238017e+02,3.551666666666666856e+02,1.626792452830188722e+02,2.690467289719626365e+02,9.409433962264151319e+01,1.149245283018867951e+02,9.641509433962264097e+01
2.510857142857142890e+02,3.637777777777777715e+02,1.662641509433962312e+02,2.760373831775701206e+02,9.594339622641508925e+01,1.150566037735849108e+02,9.683018867924528195e+01
2.581904761904762040e+02,3.727592592592592382e+02,1.702452830188679229e+02,2.827663551401869313e+02,9.775471698113207708e+01,1.151698113207547181e+02,9.696226415094339757e+01
2.653714285714285666e+02,3.818148148148148380e+02,1.742452830188679229e+02,2.902990654205607370e+02,9.969811320754716633e+01,1.152264150943396288e+02,9.701886792452830832e+01
2.730285714285714107e+02,3.908333333333333144e+02,1.781509433962264097e+02,2.978878504672896952e+02,1.015471698113207566e+02,1.156226415094339615e+02,9.716981132075471805e+01
