# 'RoadGravel_0_0.h5', 'Cement_0_0.h5', 'RoughGravel_0_0.h5', 'Asphalt_0_0.h5', 'Grass_0_0.h5', 'Puddle_0_0.h5', 'AsphaltWet_0_0.h5'
1.224905660377358458e+02,1.183738317757009355e+02,1.536380952380952465e+02,1.148990825688073443e+02,1.065871559633027488e+02,1.293396226415094361e+02,1.016538461538461604e+02
1.225471698113207566e+02,1.187476635514018710e+02,1.529142857142857110e+02,1.148990825688073443e+02,1.066238532110091768e+02,1.298113207547169736e+02,1.017692307692307736e+02
1.224905660377358458e+02,1.188971962616822395e+02,1.519619047619047478e+02,1.150275229357798139e+02,1.066238532110091768e+02,1.302264150943396146e+02,1.019038461538461604e+02
1.223584905660377302e+02,1.190654205607476683e+02,1.513904761904761926e+02,1.150458715596330279e+02,1.067339449541284466e+02,1.308301886792452819e+02,1.019807692307692264e+02
1.220754716981132049e+02,1.195700934579439263e+02,1.507428571428571331e+02,1.150275229357798139e+02,1.068256880733945025e+02,1.317358490566037688e+02,1.021923076923076934e+02
1.219433962264150892e+02,1.201121495327102764e+02,1.503428571428571558e+02,1.150642201834862419e+02,1.068990825688073443e+02,1.326037735849056673e+02,1.023076923076923066e+02
1.220000000000000000e+02,1.204485981308411198e+02,1.496761904761904702e+02,1.152293577981651396e+02,1.070642201834862419e+02,1.334528301886792576e+02,1.023076923076923066e+02
1.219245283018867951e+02,1.210654205607476683e+02,1.490095238095238130e+02,1.151192660550458697e+02,1.069357798165137581e+02,1.343207547169811278e+02,1.023846153846153868e+02
1.213773584905660385e+02,1.211775700934579447e+02,1.483428571428571558e+02,1.153211009174311954e+02,1.069174311926605441e+02,1.350377358490566166e+02,1.027692307692307736e+02
1.210943396226415132e+02,1.217570093457943869e+02,1.474285714285714164e+02,1.153211009174311954e+02,1.069357798165137581e+02,1.360943396226415132e+02,1.027692307692307736e+02
1.208867924528301927e+02,1.221121495327102764e+02,1.469714285714285609e+02,1.153577981651376092e+02,1.071009174311926557e+02,1.369245283018867951e+02,1.028653846153846132e+02
1.206603773584905639e+02,1.225233644859813040e+02,1.465714285714285836e+02,1.153577981651376092e+02,1.072293577981651396e+02,1.381320754716981014e+02,1.030384615384615330e+02
1.204716981132075517e+02,1.231962616822429908e+02,1.460761904761904759e+02,1.154678899082568790e+02,1.071926605504587116e+02,1.393018867924528195e+02,1.031923076923076934e+02
1.205471698113207566e+02,1.235887850467289724e+02,1.456952380952380963e+02,1.155596330275229349e+02,1.073394495412844094e+02,1.402830188679245396e+02,1.033461538461538396e+02
1.200377358490566024e+02,1.239813084112149539e+02,1.448952380952380850e+02,1.155779816513761489e+02,1.073761467889908232e+02,1.416226415094339757e+02,1.033653846153846132e+02
1.196981132075471663e+02,1.242056074766355209e+02,1.443619047619047535e+02,1.155779816513761489e+02,1.073211009174311954e+02,1.428301886792452819e+02,1.040000000000000000e+02
1.196226415094339615e+02,1.250654205607476683e+02,1.441904761904762040e+02,1.155779816513761489e+02,1.073211009174311954e+02,1.445849056603773590e+02,1.041730769230769198e+02
1.188301886792452819e+02,1.255700934579439263e+02,1.435809523809523682e+02,1.156513761467889907e+02,1.073211009174311954e+02,1.464716981132075375e+02,1.046346153846153868e+02
1.185471698113207566e+02,1.260000000000000000e+02,1.431047619047619150e+02,1.156697247706422047e+02,1.072844036697247674e+02,1.481698113207547181e+02,1.047115384615384670e+02
1.184905660377358458e+02,1.260373831775700921e+02,1.427619047619047592e+02,1.157431192660550465e+02,1.073211009174311954e+02,1.499622641509433834e+02,1.047500000000000000e+02
1.182830188679245254e+02,1.267102803738317789e+02,1.420380952380952522e+02,1.160550458715596278e+02,1.074128440366972512e+02,1.517735849056603854e+02,1.049038461538461604e+02
1.181698113207547181e+02,1.272336448598130829e+02,1.415999999999999943e+02,1.163853211009174373e+02,1.073944954128440372e+02,1.536415094339622556e+02,1.050384615384615330e+02
1.178301886792452819e+02,1.275514018691588802e+02,1.411428571428571388e+02,1.164770642201834931e+02,1.075229357798165069e+02,1.554150943396226410e+02,1.053269230769230802e+02
1.176037735849056673e+02,1.278691588785046775e+02,1.408380952380952351e+02,1.162018348623853257e+02,1.074128440366972512e+02,1.572452830188679229e+02,1.057115384615384670e+02
1.173584905660377302e+02,1.281869158878504606e+02,1.405714285714285836e+02,1.162568807339449535e+02,1.073944954128440372e+02,1.591132075471698215e+02,1.064038461538461604e+02
1.167547169811320771e+02,1.288037383177570234e+02,1.403428571428571558e+02,1.163853211009174373e+02,1.073761467889908232e+02,1.608301886792452819e+02,1.065384615384615330e+02
1.165471698113207566e+02,1.292710280373831893e+02,1.396190476190476204e+02,1.167155963302752326e+02,1.073394495412844094e+02,1.628113207547169736e+02,1.071153846153846132e+02
1.164905660377358458e+02,1.300000000000000000e+02,1.391619047619047649e+02,1.168073394495412884e+02,1.072293577981651396e+02,1.647924528301886653e+02,1.075000000000000000e+02
1.162830188679245254e+02,1.303551401869158894e+02,1.389333333333333371e+02,1.170275229357798139e+02,1.072293577981651396e+02,1.667735849056603854e+02,1.080961538461538396e+02
1.157358490566037688e+02,1.309345794392523317e+02,1.388000000000000114e+02,1.171192660550458697e+02,1.069541284403669721e+02,1.687358490566037688e+02,1.082500000000000000e+02
1.156037735849056673e+02,1.315514018691588660e+02,1.384571428571428555e+02,1.166605504587155906e+02,1.069357798165137581e+02,1.706981132075471805e+02,1.088461538461538396e+02
1.150754716981132049e+02,1.323738317757009213e+02,1.381904761904762040e+02,1.166605504587155906e+02,1.069357798165137581e+02,1.726792452830188722e+02,1.093846153846153868e+02
1.146226415094339615e+02,1.327476635514018710e+02,1.379619047619047478e+02,1.166972477064220186e+02,1.070091743119265999e+02,1.746603773584905639e+02,1.100769230769230802e+02
1.144716981132075517e+02,1.339065420560747555e+02,1.372571428571428669e+02,1.168440366972477023e+02,1.069908256880734001e+02,1.766603773584905639e+02,1.105961538461538396e+02
1.142641509433962312e+02,1.340186915887850603e+02,1.367619047619047592e+02,1.172293577981651396e+02,1.071009174311926557e+02,1.788679245283018986e+02,1.109423076923076934e+02
1.140943396226415132e+02,1.344672897196261658e+02,1.366095238095238074e+02,1.173577981651376092e+02,1.071192660550458697e+02,1.808679245283018986e+02,1.116730769230769198e+02
1.134716981132075517e+02,1.349719626168224238e+02,1.364571428571428555e+02,1.175045871559633071e+02,1.070825688073394559e+02,1.828301886792452819e+02,1.121730769230769198e+02
1.133018867924528337e+02,1.352149532710280369e+02,1.360571428571428498e+02,1.173944954128440372e+02,1.068807339449541303e+02,1.850000000000000000e+02,1.125961538461538396e+02
1.131320754716981156e+02,1.359439252336448476e+02,1.358476190476190482e+02,1.174311926605504652e+02,1.065321100917431210e+02,1.870566037735848965e+02,1.136538461538461604e+02
1.124905660377358458e+02,1.366355140186915946e+02,1.357714285714285722e+02,1.175963302752293629e+02,1.064220183486238511e+02,1.891320754716981014e+02,1.144807692307692264e+02
1.121320754716981156e+02,1.369532710280373919e+02,1.355999999999999943e+02,1.176880733944954187e+02,1.062935779816513815e+02,1.911132075471698215e+02,1.149423076923076934e+02
1.117547169811320771e+02,1.377196261682242948e+02,1.353523809523809405e+02,1.181284403669724838e+02,1.062935779816513815e+02,1.930943396226415132e+02,1.155384615384615330e+02
1.116226415094339615e+02,1.382616822429906449e+02,1.350095238095238130e+02,1.179266055045871582e+02,1.061284403669724838e+02,1.951886792452830264e+02,1.162500000000000000e+02
1.111509433962264097e+02,1.389719626168224238e+02,1.346666666666666572e+02,1.179449541284403722e+02,1.062752293577981675e+02,1.971886792452830264e+02,1.166153846153846132e+02
1.107547169811320771e+02,1.394953271028037420e+02,1.343809523809523796e+02,1.178899082568807302e+02,1.062385321100917395e+02,1.993584905660377444e+02,1.174807692307692264e+02
1.101698113207547181e+02,1.400560747663551524e+02,1.340380952380952522e+02,1.181100917431192698e+02,1.063486238532110093e+02,2.014150943396226410e+02,1.179807692307692264e+02
1.096981132075471663e+02,1.404859813084112261e+02,1.337333333333333201e+02,1.185504587155963350e+02,1.062935779816513815e+02,2.035094339622641542e+02,1.189615384615384670e+02
1.093584905660377302e+02,1.409158878504672998e+02,1.334857142857142946e+02,1.184770642201834931e+02,1.063853211009174373e+02,2.056981132075471805e+02,1.198076923076923066e+02
1.091320754716981156e+02,1.417196261682242948e+02,1.329714285714285609e+02,1.184770642201834931e+02,1.063486238532110093e+02,2.079433962264151035e+02,1.206538461538461604e+02
1.089245283018867951e+02,1.419813084112149397e+02,1.328761904761904873e+02,1.185504587155963350e+02,1.063119266055045813e+02,2.100188679245283083e+02,1.212884615384615330e+02
1.086226415094339615e+02,1.427476635514018710e+02,1.328571428571428612e+02,1.188440366972477023e+02,1.063486238532110093e+02,2.121320754716981014e+02,1.221346153846153868e+02
1.084528301886792434e+02,1.434766355140186818e+02,1.325714285714285836e+02,1.189357798165137581e+02,1.061651376146788976e+02,2.145094339622641542e+02,1.230000000000000000e+02
1.081886792452830122e+02,1.440186915887850603e+02,1.323047619047619037e+02,1.189908256880734001e+02,1.060917431192660558e+02,2.166792452830188722e+02,1.237115384615384670e+02
1.080377358490566024e+02,1.448224299065420553e+02,1.319809523809523739e+02,1.191926605504587116e+02,1.061651376146788976e+02,2.193018867924528195e+02,1.244807692307692264e+02
1.078113207547169878e+02,1.450654205607476683e+02,1.315809523809523682e+02,1.192660550458715534e+02,1.060366972477064280e+02,2.215849056603773590e+02,1.254615384615384670e+02
1.075094339622641542e+02,1.457570093457943869e+02,1.310857142857142890e+02,1.195412844036697209e+02,1.060366972477064280e+02,2.239245283018867951e+02,1.262115384615384670e+02
1.071886792452830122e+02,1.461869158878504606e+02,1.308190476190476090e+02,1.194128440366972512e+02,1.060000000000000000e+02,2.264339622641509493e+02,1.272115384615384670e+02
1.070188679245283083e+02,1.470654205607476683e+02,1.308000000000000114e+02,1.195963302752293629e+02,1.060366972477064280e+02,2.292075471698113347e+02,1.283461538461538396e+02
1.067735849056603712e+02,1.476822429906542027e+02,1.304571428571428555e+02,1.196880733944954187e+02,1.059266055045871582e+02,2.314339622641509493e+02,1.292115384615384528e+02
1.065283018867924483e+02,1.480373831775700921e+02,1.302476190476190538e+02,1.199266055045871582e+02,1.059266055045871582e+02,2.342830188679245396e+02,1.301730769230769340e+02
1.063018867924528337e+02,1.488598130841121474e+02,1.298857142857142719e+02,1.199266055045871582e+02,1.058715596330275162e+02,2.370754716981132049e+02,1.309038461538461604e+02
1.061132075471698073e+02,1.494205607476635578e+02,1.299047619047618980e+02,1.199816513761467860e+02,1.056880733944954187e+02,2.396603773584905639e+02,1.319807692307692264e+02
1.056792452830188722e+02,1.498878504672897236e+02,1.294857142857142946e+02,1.199816513761467860e+02,1.056330275229357767e+02,2.424716981132075375e+02,1.327115384615384528e+02
1.052452830188679229e+02,1.504112149532710418e+02,1.291999999999999886e+02,1.199816513761467860e+02,1.057614678899082605e+02,2.455660377358490507e+02,1.340769230769230660e+02
1.049245283018867951e+02,1.508224299065420553e+02,1.290285714285714391e+02,1.197981651376146743e+02,1.058899082568807302e+02,2.486226415094339757e+02,1.349230769230769340e+02
1.048867924528301927e+02,1.514766355140186818e+02,1.288190476190476090e+02,1.198348623853211024e+02,1.059082568807339442e+02,2.513773584905660243e+02,1.359807692307692264e+02
1.048301886792452819e+02,1.518878504672897236e+02,1.285523809523809575e+02,1.198532110091743164e+02,1.058899082568807302e+02,2.546981132075471805e+02,1.368653846153846132e+02
1.045283018867924483e+02,1.525981308411215025e+02,1.283809523809523796e+02,1.201284403669724838e+02,1.058899082568807302e+02,2.577924528301886653e+02,1.379038461538461604e+02
1.044339622641509493e+02,1.530280373831775762e+02,1.280571428571428498e+02,1.202385321100917395e+02,1.057981651376146743e+02,2.612264150943396430e+02,1.388653846153846132e+02
1.040188679245283083e+02,1.535327102803738342e+02,1.277142857142857082e+02,1.203669724770642233e+02,1.057981651376146743e+02,2.642264150943396430e+02,1.399038461538461604e+02
1.037735849056603712e+02,1.537757009345794472e+02,1.275809523809523824e+02,1.202385321100917395e+02,1.056880733944954187e+02,2.674150943396226694e+02,1.408461538461538396e+02
1.033773584905660385e+02,1.542616822429906449e+02,1.271809523809523768e+02,1.203853211009174373e+02,1.057247706422018325e+02,2.707924528301886653e+02,1.418461538461538396e+02
1.032075471698113205e+02,1.547663551401869029e+02,1.271809523809523768e+02,1.204403669724770651e+02,1.056697247706422047e+02,2.738490566037735903e+02,1.427500000000000000e+02
1.029245283018867951e+02,1.554392523364485896e+02,1.270285714285714249e+02,1.204403669724770651e+02,1.057981651376146743e+02,2.770000000000000000e+02,1.439038461538461604e+02
1.028301886792452819e+02,1.557383177570093551e+02,1.266857142857142833e+02,1.206422018348623908e+02,1.058532110091743164e+02,2.806792452830188722e+02,1.450961538461538396e+02
1.026603773584905639e+02,1.561869158878504606e+02,1.266095238095238074e+02,1.206788990825688046e+02,1.059449541284403722e+02,2.840566037735849250e+02,1.460000000000000000e+02
1.024339622641509493e+02,1.565046728971962580e+02,1.263809523809523796e+02,1.206788990825688046e+02,1.059449541284403722e+02,2.878113207547169736e+02,1.467884615384615472e+02
1.025471698113207566e+02,1.568971962616822395e+02,1.261904761904761898e+02,1.207706422018348604e+02,1.058899082568807302e+02,2.908301886792452819e+02,1.476923076923076792e+02
1.024150943396226410e+02,1.575887850467289582e+02,1.260761904761904759e+02,1.208990825688073443e+02,1.058165137614678883e+02,2.945660377358490791e+02,1.492115384615384528e+02
1.020754716981132049e+02,1.576261682242990787e+02,1.257142857142857082e+02,1.208990825688073443e+02,1.058165137614678883e+02,2.980754716981132333e+02,1.505000000000000000e+02
1.018113207547169878e+02,1.577943925233644791e+02,1.256380952380952323e+02,1.208990825688073443e+02,1.056880733944954187e+02,3.017547169811320487e+02,1.514423076923076792e+02
1.016792452830188722e+02,1.583738317757009213e+02,1.254666666666666686e+02,1.207339449541284466e+02,1.058715596330275162e+02,3.050566037735849250e+02,1.528076923076923208e+02
1.015283018867924483e+02,1.588037383177570234e+02,1.254285714285714306e+02,1.208440366972477023e+02,1.057064220183486185e+02,3.089245283018867667e+02,1.540576923076923208e+02
1.013207547169811278e+02,1.591962616822429766e+02,1.253714285714285666e+02,1.208807339449541303e+02,1.056330275229357767e+02,3.123962264150943611e+02,1.550384615384615472e+02
1.011698113207547181e+02,1.593457943925233735e+02,1.252190476190476147e+02,1.211743119266054975e+02,1.055963302752293629e+02,3.160566037735849250e+02,1.559423076923076792e+02
1.012452830188679229e+02,1.597757009345794472e+02,1.250857142857142890e+02,1.210642201834862419e+02,1.059816513761467860e+02,3.197547169811320487e+02,1.570961538461538396e+02
1.011886792452830122e+02,1.602242990654205528e+02,1.249523809523809490e+02,1.212844036697247674e+02,1.059816513761467860e+02,3.229056603773585152e+02,1.583269230769230660e+02
1.010377358490566024e+02,1.604859813084112261e+02,1.247428571428571473e+02,1.214862385321100930e+02,1.059633027522935720e+02,3.262830188679245111e+02,1.595576923076923208e+02
1.006792452830188722e+02,1.607476635514018710e+02,1.246095238095238074e+02,1.214862385321100930e+02,1.060366972477064280e+02,3.297169811320754889e+02,1.606538461538461604e+02
1.003396226415094361e+02,1.611401869158878526e+02,1.245714285714285694e+02,1.215779816513761489e+02,1.060366972477064280e+02,3.333584905660377444e+02,1.618269230769230660e+02
1.001320754716981156e+02,1.611962616822429766e+02,1.247619047619047592e+02,1.215045871559633071e+02,1.059633027522935720e+02,3.366792452830188722e+02,1.630384615384615472e+02
9.986792452830188438e+01,1.616448598130841106e+02,1.247047619047619094e+02,1.215045871559633071e+02,1.057614678899082605e+02,3.399811320754716917e+02,1.641538461538461604e+02
9.988679245283019270e+01,1.616635514018691708e+02,1.244952380952380935e+02,1.215596330275229349e+02,1.061284403669724838e+02,3.428867924528302069e+02,1.653076923076923208e+02
